regime,corpus,lang,length,unit_id,source_url,text_sha256
P1,nep_wikipedia_2021_100K,nep,L20,997,http://ne.wikipedia.org/wiki/यौन_शिक्षा,f6ac89ccb6638439dde8b8e95c0edc7854de607fec4310ea05f95302c82078ec
P1,nep_wikipedia_2021_100K,nep,L20,998,http://ne.wikipedia.org/wiki/विश्वकप_फुटबल_२०१०_का_खेलाडीहरू,4209801500e1bf6db86918ae5e83246cf5a1b746a0b7406159d6fd320fff355e
P1,nep_wikipedia_2021_100K,nep,L20,999,http://ne.wikipedia.org/wiki/वीरगञ्ज_महानगरपालिका,54b37e47f41c915936eaf43437f15401e89f68647ef8087848cc596ba08120b7
P1,nep_wikipedia_2021_100K,nep,L20,1000,http://ne.wikipedia.org/wiki/सन्_२०१२_को_महाप्रलय,997e486d7916385ffa24e403eca8b8265824f37bdebc45f26d322dc13a7285f1
P1,nep_wikipedia_2021_100K,nep,L20,1001,http://ne.wikipedia.org/wiki/सन्_२०२०_क्युसु_बाढी,966d30333ddabc5780a9ac2fb7519099b432d1d73894f020cd8e66f33621139d
P1,nep_wikipedia_2021_100K,nep,L20,1002,http://ne.wikipedia.org/wiki/दूध,4661eae0e0868bc629dac3658f9d69eb08c6d495eeef68fe1326a7f2731f6ad6
P1,nep_wikipedia_2021_100K,nep,L20,1004,http://ne.wikipedia.org/wiki/बाइसे_राज्यहरू,43fceebf30a046a5825511dc9615905159705cf5e5799aacaf895cdc19a20b17
P1,nep_wikipedia_2021_100K,nep,L20,1005,http://ne.wikipedia.org/wiki/चीनको_विशाल_पर्खाल,436aca9414b2c60e0f988fa4fdf6d67473bc12f5d809bd63b9105d3fd9bbd048
P1,nep_wikipedia_2021_100K,nep,L20,1006,http://ne.wikipedia.org/wiki/डेङ्गी,1a5546b57f46ca07aa58de65eaba10a252b868f90e53284a5956f67e1ae2f8ce
P1,nep_wikipedia_2021_100K,nep,L20,1007,http://ne.wikipedia.org/wiki/नैतिक_दृष्टान्त,24dbedb51e9b1c83b94560b24b85e6c866ddbce33f076cddb4a1f61a3957998b
P1,nep_wikipedia_2021_100K,nep,L20,1008,http://ne.wikipedia.org/wiki/रोमन_साम्राज्य,2a355f0593e3eb53eb4d38683ed89e24da5a1499bcaa96c415d548ad4476ea7b
P1,nep_wikipedia_2021_100K,nep,L20,1009,http://ne.wikipedia.org/wiki/२_रुपैयाँ,e01a57e125dfbe8d1c6b755486393bec9f752a0a5083c01285b26a65e6baed84
P1,nep_wikipedia_2021_100K,nep,L20,1010,http://ne.wikipedia.org/wiki/उत्तर_प्रदेश,582e2e3bbfa28c014ff7d27f0286c1c7a3b9f5afd7f816bb03b84007ce226afb
P1,nep_wikipedia_2021_100K,nep,L20,1011,http://ne.wikipedia.org/wiki/ज्याकी_च्यान,3168cae3c95d37e11ef4ac2cb1e63b4c49b75a87a116f67a38a7b26c61b1ed4c
P1,nep_wikipedia_2021_100K,nep,L20,1012,http://ne.wikipedia.org/wiki/एरिक_डायर,c69a27f0332556a7a03aba1f6eeef12ea108fc99080a2a5ffe197584f7ad4393
P1,nep_wikipedia_2021_100K,nep,L20,1013,http://ne.wikipedia.org/wiki/दीपक_बिष्ट,b9af4d48b839978867b47d01266238a14c8064b0fa39a65904e9eafd9a794a9f
P1,nep_wikipedia_2021_100K,nep,L20,1014,http://ne.wikipedia.org/wiki/नेपालमा_क्यान्योनिङ,dd23f5249cc9fdf347f1381d71b24e676689a53cacce41e2a2c3ad32a9dfe67c
P1,nep_wikipedia_2021_100K,nep,L20,1015,http://ne.wikipedia.org/wiki/डेलिमोसन,d24ff9efecf48bf1e0bde81e3a1f173471e811b9f42fbd82c70f0488c53d091c
P1,nep_wikipedia_2021_100K,nep,L20,1016,http://ne.wikipedia.org/wiki/द_अन्डरटेकर,da58ce430c2fb53987d45c33429c0ad8bd615d10fe911f68ddd13a088d56a562
P1,nep_wikipedia_2021_100K,nep,L20,1017,http://ne.wikipedia.org/wiki/नीलफामारी_जिल्ला,a4264ba25cbd4cc8bfcf50a3efec522cb0d61df3a8c372259e7a72d63b91c966
P1,nep_wikipedia_2021_100K,nep,L20,1018,http://ne.wikipedia.org/wiki/ब्रि_बेला,c3f105c707a4adb7cafb4d5ba71b9fee9cb17fcaf9d6f54a5463fc618df92ac0
P1,nep_wikipedia_2021_100K,nep,L20,1019,http://ne.wikipedia.org/wiki/मोबिफोन,f01965ef19c581592dec68c22d46162c8234dac103a5b777df78fdf9a1522341
P1,nep_wikipedia_2021_100K,nep,L20,1020,http://ne.wikipedia.org/wiki/रिया_रिप्ली,793f200e8748bf1f0b70cfe4347f45925c07b31d1d7834dc86519fdf96d3ae73
P1,nep_wikipedia_2021_100K,nep,L20,1021,http://ne.wikipedia.org/wiki/स्पुतनिक_(खोज_संयन्त्र),4b02d936d149a2561c8a800a2c8fea876840c0986253bc59cc7bf9d6c3c67db3
P1,nep_wikipedia_2021_100K,nep,L20,1022,http://ne.wikipedia.org/wiki/अहमदाबाद,1fae721353927b7ed36472048500d0ea86e432bab5ea800ed306ec838c2f80cc
P1,nep_wikipedia_2021_100K,nep,L20,1023,http://ne.wikipedia.org/wiki/आकाशभैरव,98bb2b2d36b26dd161a31cb3826f3912d5bb2afe0c9b8e2acf0f072ed28fc2e2
P1,nep_wikipedia_2021_100K,nep,L20,1024,http://ne.wikipedia.org/wiki/कालागाउँ,8718c42279df445548de86b3b1f18719eabbd5d4d247b1fe370dadbb32ea87a9
P1,nep_wikipedia_2021_100K,nep,L20,1025,http://ne.wikipedia.org/wiki/दाङ_जिल्ला,03eded38ebb1388636675b2473d82bc19dc9a04d5c74a2c576a1f47d0255a45c
P1,nep_wikipedia_2021_100K,nep,L20,1026,http://ne.wikipedia.org/wiki/प्रवर,81cee60ea4efca97c1624ad3448fd2fb84d7d48dc45d08eb58ccb2d700e78d5f
P1,nep_wikipedia_2021_100K,nep,L20,1027,http://ne.wikipedia.org/wiki/बालकोट,f192714b2f24df55c73d7b01a19a4198b7e53c85eefee02c7291cb105b176212
P1,nep_wikipedia_2021_100K,nep,L20,1028,http://ne.wikipedia.org/wiki/बोहरा,4f79d9715c0dacc363b7dcf29e2eee14a57bb3c3eb09401c0aa8385ac95fbd13
P1,nep_wikipedia_2021_100K,nep,L20,1029,http://ne.wikipedia.org/wiki/रुद्रायणी,44fa73fb3870bb273ad6ab705f735b464fcc15d393bf7eeb0452097165dacb0d
P1,nep_wikipedia_2021_100K,nep,L20,1030,http://ne.wikipedia.org/wiki/शाखा,7630d33c5068460844fd988d72d0597215ec1b92ce841f305f8ec36bcfd0a3dd
P1,nep_wikipedia_2021_100K,nep,L20,1031,http://ne.wikipedia.org/wiki/सचिन_तेन्दुलकर,c8d5d42b06990dc2a92c03e28912ae2c25f3ec23c1a51307069828669d004925
P1,nep_wikipedia_2021_100K,nep,L20,1032,http://ne.wikipedia.org/wiki/सुरुङ्गा,98ccfa2510bfe697714dd66ce9b8603b57769e3163201d36bf8706e2ccf9dad8
P1,nep_wikipedia_2021_100K,nep,L20,1033,http://ne.wikipedia.org/wiki/सोडारी,3e78dfdc28848491ee6cde13160e21dad61f563b5679a59f8e7e73079b038988
P1,nep_wikipedia_2021_100K,nep,L20,1034,http://ne.wikipedia.org/wiki/गाल_गादोत,6ee023f504912fb5c37648268dc86e2aa21be07982a15101e7082eec7e529229
P1,nep_wikipedia_2021_100K,nep,L20,1035,http://ne.wikipedia.org/wiki/विक्रम_बत्रा,b4524bc4a341b47a1931766dcf24b842150b6c61a3552c5f48c153d0311b96d2
P1,nep_wikipedia_2021_100K,nep,L20,1036,http://ne.wikipedia.org/wiki/रुरु_क्षेत्र,223a9ab3182ab9f899389c964d03f9600744bfe53ed9fd6759c2234b4e4c0f68
P1,nep_wikipedia_2021_100K,nep,L20,1037,http://ne.wikipedia.org/wiki/डाकोटा_काई,7a5a4ac51c2aa0bdc719a488c24d9a1231c06af255994be034be16d701559d2b
P1,nep_wikipedia_2021_100K,nep,L20,1038,http://ne.wikipedia.org/wiki/ब्रान्डी_रोड्स,a411848a66ed1a618991ef418aaba0a6abc596eb7a6f5c2cb330be88ae02759d
P1,nep_wikipedia_2021_100K,nep,L20,1039,http://ne.wikipedia.org/wiki/हेदभिग_लिन्दाल,75d0b2d94749bc56ac3a475b96ad5cb2478eb8264685023ed6a44b3acc3a6440
P1,nep_wikipedia_2021_100K,nep,L20,1040,http://ne.wikipedia.org/wiki/छिन्नमस्ता_भगवती,aff01bf414e34f7b425278f67d4a31d1520457b1096a92a12e4f7e3e54c8e591
P1,nep_wikipedia_2021_100K,nep,L20,1041,http://ne.wikipedia.org/wiki/सलह,53551c81f893d8928c8c4aae67ff678767d141375c7cdae0bcdcb45ce20dd67f
P1,nep_wikipedia_2021_100K,nep,L20,1042,http://ne.wikipedia.org/wiki/जोकर_(द_डार्क_नाइट),90155acd8e2e925bf7f19f123cdf2eb714e1a85f4c8a6dd7a0f46582e578bca5
P1,nep_wikipedia_2021_100K,nep,L20,1043,http://ne.wikipedia.org/wiki/कोङ्कणी_लिपि,f11a5ae20fbdd3bd14e893b249e8c731de754711ca3de403b28fc61f044e6ea6
P1,nep_wikipedia_2021_100K,nep,L20,1044,http://ne.wikipedia.org/wiki/अशिग्राम_केदार,0a3f68cfa9ed07aa22d2b5f46936d3c18381540225aea8977088b77c138d1c10
P1,nep_wikipedia_2021_100K,nep,L20,1045,http://ne.wikipedia.org/wiki/इटहरी_उपमहानगरपालिका,d0b0313ed578dda6d5b1e325053075103b2bde3b2ff3025b15f8aad9d7d0dbc1
P1,nep_wikipedia_2021_100K,nep,L20,1046,http://ne.wikipedia.org/wiki/नेपालगञ्ज_उपमहानगरपालिका,50da0abf0ec640687cedcbb16b707710f82ffdb86d8832c553495dc68efaef1e
P1,nep_wikipedia_2021_100K,nep,L20,1047,http://ne.wikipedia.org/wiki/लोसार,9bd69adfda10e105b3dfabb2c45384c99e88a0ef7a041ba917e770f428a91c52
P1,nep_wikipedia_2021_100K,nep,L20,1048,http://ne.wikipedia.org/wiki/अर्थर_गन,4b220aaad84da3706ee343fee9a96b0445b3a2e1c8ef78665158ae99548f7180
P1,nep_wikipedia_2021_100K,nep,L20,1049,http://ne.wikipedia.org/wiki/विश्वका_प्रमुख_शासन_प्रणाली,8675a8386cbc0695e7d3398bf3dfe73bf0b9573240d7a44429ded264ead5d64d
P1,nep_wikipedia_2021_100K,nep,L20,1050,http://ne.wikipedia.org/wiki/कुँवर_इन्द्रजित_सिंह,387237752677a6f1700ef7e4d22600265df0e1ef07e053a4b09ccef9cfd5008a
P1,nep_wikipedia_2021_100K,nep,L20,1051,"http://ne.wikipedia.org/wiki/स्थानीय_तह_निर्वाचन,_२०७४",b6efa9715eae1bfa0913a2c5f2e961affcb32465df7ee6b20ce096afe620fa6a
P1,nep_wikipedia_2021_100K,nep,L20,1052,http://ne.wikipedia.org/wiki/आम_निर्वाचन_२०१५,474735d40c65b6a3dbf8e225f471876f5e9bd1bd6783131076bbcf7fdf21a65a
P1,nep_wikipedia_2021_100K,nep,L20,1053,http://ne.wikipedia.org/wiki/यदुनाथ_खनाल,71e35729491d0321836e18a50ea4dda0c982d2ac9d3dd2df82c0b177a8fe17d0
P1,nep_wikipedia_2021_100K,nep,L20,1054,http://ne.wikipedia.org/wiki/रेन्डी_ओर्टन,a360fcaeaa45a12c48854a74c71d397a20127b4c2a56a8d80279e105386874d6
P1,nep_wikipedia_2021_100K,nep,L20,1055,http://ne.wikipedia.org/wiki/दिनेश_अधिकारी,080267e19b9f885ce4035c440d8e7c39ee63ec7f141caa62ad73c4fd5ce0d467
P1,nep_wikipedia_2021_100K,nep,L20,1056,http://ne.wikipedia.org/wiki/देवकुमारी_थापा,18d31dea24adb394331bf679693f669208ab1a1b2261348fb738ab2737a49d3e
P1,nep_wikipedia_2021_100K,nep,L20,1057,http://ne.wikipedia.org/wiki/शीतयुद्ध,0910932cad288e1402da387f4156515a742009af2dba992a458ab5ab64c03edc
P1,nep_wikipedia_2021_100K,nep,L20,1058,http://ne.wikipedia.org/wiki/पूर्व_बाङ्लार_सर्वहारा_पार्टी,8372ed5c7d7e3ed660762a16767c429b1d22af267c7433c9d160a547426ed6c4
P1,nep_wikipedia_2021_100K,nep,L20,1059,http://ne.wikipedia.org/wiki/मानव_विकास_सूचकाङ्क,83c30b8db83cbb29a2597a40b637ce69e7925148d5bffad5b09161b1cd6ec11d
P1,nep_wikipedia_2021_100K,nep,L20,1060,http://ne.wikipedia.org/wiki/भारत,b384af851d038d1cb23ae1cab73c3bc8a3981e1d967e8fd08e16fc40fca4dbad
P1,nep_wikipedia_2021_100K,nep,L20,1061,http://ne.wikipedia.org/wiki/रूख_कटहर,aad08856ffe54dda3797891f21fba833b73eb447227114fdd7ef58a8d0cdc37d
P1,nep_wikipedia_2021_100K,nep,L20,1062,http://ne.wikipedia.org/wiki/राउटे_जाति,f70a2b5a58876ccf9e5f68ec949192f3a8f10d0a149f89db39b5083b25f6aafd
P1,hin_wikipedia_2021_300K,hin,L20,2,http://hi.wikipedia.org/wiki/श्री_गायत्री_देवी,5462caeb38274082a69828e08aef82075c2f33b96b588b6a9ed204941f24d8c4
P1,hin_wikipedia_2021_300K,hin,L20,3,http://hi.wikipedia.org/wiki/कीट,3d6457a3e0a750b549266fbfcdf570bb7bd91c96463828e0ae8251c8f345cdf3
P1,hin_wikipedia_2021_300K,hin,L20,4,http://hi.wikipedia.org/wiki/ऑस्ट्रेलिया_का_इतिहास,5ac8dbb4387906190e3923b1c87da49c149d6499fcde241af5c2cb08319da21e
P1,hin_wikipedia_2021_300K,hin,L20,8,http://hi.wikipedia.org/wiki/बुद्धचरित,628c249b7a2f0f3d3a13e3d50142eb9f5a9addee41d2da2b36022500125d949b
P1,hin_wikipedia_2021_300K,hin,L20,9,http://hi.wikipedia.org/wiki/वैशाली_की_नगरवधू,2212768a74c980abf536fc00fd5643fd0b8a4b29eb34174140fa313472686716
P1,hin_wikipedia_2021_300K,hin,L20,10,http://hi.wikipedia.org/wiki/पिंक_फ़्लॉइड,31db4550c75851f202bf11acf9be2662e5ee62a802163891f1c098fbfeb27282
P1,hin_wikipedia_2021_300K,hin,L20,11,http://hi.wikipedia.org/wiki/१८५७_का_प्रथम_भारतीय_स्वतंत्रता_संग्राम,c2148982298ce44dae91ddaa482841b118fbec3010149290cba56003be2fa6c1
P1,hin_wikipedia_2021_300K,hin,L20,13,http://hi.wikipedia.org/wiki/जातक,04618b3453900a4c10e36c2371b6bfe9657530995812fe73e615d7bde5fb5b61
P1,hin_wikipedia_2021_300K,hin,L20,14,http://hi.wikipedia.org/wiki/मैनहटन,b34376fc4668d637dbd0ca53e280d46a4fdfa8454f02f1a41beee05fe5076591
P1,hin_wikipedia_2021_300K,hin,L20,16,http://hi.wikipedia.org/wiki/खेल_द्वारा_शिक्षा,aad4282ae83a8bb5d2db2cd7dff7c06885d09b54ba87dc48ecbd69481f639c31
P1,hin_wikipedia_2021_300K,hin,L20,18,http://hi.wikipedia.org/wiki/प्राचीन_आर्य_इतिहास_का_भौगोलिक_आधार,9b87003dcf94697c989105f447c166da155040d4261ab5f7d1db4aad313fefc6
P1,hin_wikipedia_2021_300K,hin,L20,21,http://hi.wikipedia.org/wiki/वेटिंग_फ़ॉर_गोडोट,c0844e992649abd2f99e41e1a0ffb69c419b0f562851ac54d41f69638c8475b1
P1,hin_wikipedia_2021_300K,hin,L20,22,http://hi.wikipedia.org/wiki/बिहार_का_मध्यकालीन_इतिहास,1ffd9d55b38598e13d5f1fa33d33bcf40a30754fe23bf132f282fd4863cbf08c
P1,hin_wikipedia_2021_300K,hin,L20,23,http://hi.wikipedia.org/wiki/कार्निवल,7d1f3d8291253ce869cb0b76544bc25769cf04c505bebf68dea4e1bfb712b383
P1,hin_wikipedia_2021_300K,hin,L20,25,http://hi.wikipedia.org/wiki/जेम्स_बॉन्ड_फ़िल्म_शृंखला,ea08900dd16076accff8b8a672aae90864d8c52006cbd1c4616ae1127c6bc4cc
P1,hin_wikipedia_2021_300K,hin,L20,26,http://hi.wikipedia.org/wiki/फ़्रान्सीसी_क्रान्ति,3db91e9632660be8b9a83da0d77d788d762772fa935ce332645ca7cefcee4514
P1,hin_wikipedia_2021_300K,hin,L20,27,http://hi.wikipedia.org/wiki/शुक्रनीति,a303249a40a29fedcd8f38c483b62bea8764ec3deba016895998b1e093f45228
P1,hin_wikipedia_2021_300K,hin,L20,28,http://hi.wikipedia.org/wiki/बुद्ध_और_बौद्ध_धर्म,2ba686f573a52c441175b22d2e9d762894a8a2494023193a4d08681c6c85c545
P1,hin_wikipedia_2021_300K,hin,L20,29,http://hi.wikipedia.org/wiki/जीवबहुलक,46c2c2a01d394201a3fcda26601100ad29299389b4327089ecaa5d9b1586fa63
P1,hin_wikipedia_2021_300K,hin,L20,30,http://hi.wikipedia.org/wiki/हैरी_पॉटर_में_प्रयोग_की_गयी_जादुई_वस्तुएं,b53659e68029a0842cf49120a60c20efb45b4e2560548d509c37d85ee7112aca
P1,hin_wikipedia_2021_300K,hin,L20,31,http://hi.wikipedia.org/wiki/खाप,19884a5f20bf258f293fb74d1297db47e3921f52ec9f2a44809cd30589a0be36
P1,hin_wikipedia_2021_300K,hin,L20,32,http://hi.wikipedia.org/wiki/२०१९_क्रिकेट_विश्व_कप,d898eb13af40a5a687d18e4f4f5af1beae1ffed230c7788a13bcc2fc638d517a
P1,hin_wikipedia_2021_300K,hin,L20,34,http://hi.wikipedia.org/wiki/खाड़ी_युद्ध,334d33840ba0e76578761785c86a047cd6ba7ad70a8834e22bfce2f5dfa61b43
P1,hin_wikipedia_2021_300K,hin,L20,35,http://hi.wikipedia.org/wiki/विनोबा_भावे,45645da277ea53ef64664c4569977a2d3ac56cffc562f38bcebaa221f56ced04
P1,hin_wikipedia_2021_300K,hin,L20,37,http://hi.wikipedia.org/wiki/क्रिया_विभव,b61dfb3ca109d624ab633eac53f4c9ed8cccb1242f6df32d42e23a435157659f
P1,hin_wikipedia_2021_300K,hin,L20,39,http://hi.wikipedia.org/wiki/विवाह_संस्कार,893d70aa0e02a0b9a15edbd844e25cd04090ae709a5bf9e703d49e0e0e7f0a18
P1,hin_wikipedia_2021_300K,hin,L20,40,http://hi.wikipedia.org/wiki/अली_इब्न_अबी_तालिब,72c478eb791314d4c6b26ae60731415dc7ca92bef5b7f0ff7c4147162fb1c8a6
P1,hin_wikipedia_2021_300K,hin,L20,41,http://hi.wikipedia.org/wiki/संधिवार्ता,1a09df75a3780d6f4aed93143f0d1300ccf1d3e45a25e01e5085b4ca41f52069
P1,hin_wikipedia_2021_300K,hin,L20,43,http://hi.wikipedia.org/wiki/भारत_में_इस्लाम,cc2b656c516ad656b72389889acb6632953b8086e81c11bea2e4c3e0ca693055
P1,hin_wikipedia_2021_300K,hin,L20,44,http://hi.wikipedia.org/wiki/क्लिंट_ईस्टवुड,3abe7e6da92596b444647cb7c5f04d7b5b3cedc84ce267483cfdf9d4383ac81d
P1,hin_wikipedia_2021_300K,hin,L20,47,http://hi.wikipedia.org/wiki/अमेरिकी_साहित्य,8df1a296c7004032a43b21dfa77bc213a29073a3d884cfa79c46a58c423bc423
P1,hin_wikipedia_2021_300K,hin,L20,48,http://hi.wikipedia.org/wiki/कर्कट_रोग,b7115102c40e7b3909a2e25fa669283d6bd2244c68cda1e7936ff8e9c07c9c17
P1,hin_wikipedia_2021_300K,hin,L20,49,http://hi.wikipedia.org/wiki/संस्कृत_काव्यशास्त्र_का_इतिहास,0b5fb5119dea5a7caea0c21d898430ebbf973d1ba3dfe84d30794fbd3ae2cb81
P1,hin_wikipedia_2021_300K,hin,L20,51,http://hi.wikipedia.org/wiki/कृष्ण_विवर,bba9dd390b772b2e2c5a5e3d805a161eb6c1853ff3bd139067c33e8370b6345c
P1,hin_wikipedia_2021_300K,hin,L20,52,http://hi.wikipedia.org/wiki/मेगाडेथ,26441781473cfe084df4be96e309475de0c8d4c2e5f722cd547771ec113a71b9
P1,hin_wikipedia_2021_300K,hin,L20,53,http://hi.wikipedia.org/wiki/सैनिक_मनोविज्ञान,f79d970dbd4de2eed11c01b450957b33f6ead1c437e31f04a68ded1eb9e7e49e
P1,hin_wikipedia_2021_300K,hin,L20,55,http://hi.wikipedia.org/wiki/ईस्टर,96f4c2cbd17900c101e393c0256c2054f9a7b53de772259422f636935cd3a68d
P1,hin_wikipedia_2021_300K,hin,L20,56,http://hi.wikipedia.org/wiki/राबर्ट_ओवेन,3bcb3ec60a18d437708380d00b980c63685b30f85423e62627643019835c70e4
P1,hin_wikipedia_2021_300K,hin,L20,57,http://hi.wikipedia.org/wiki/नेतृत्व,1e67af0d4cc457e025bed319be23df5836cb2b410311679756da4ab0e8ac4b9b
P1,hin_wikipedia_2021_300K,hin,L20,60,http://hi.wikipedia.org/wiki/वाराणसी,be870111722acd2e1ca7c60f3c17bfc401ba546b9be49b6179ba318f135d486d
P1,hin_wikipedia_2021_300K,hin,L20,65,http://hi.wikipedia.org/wiki/यूरोपीय_नाट्यशालाएँ,21957acb2d43cdaebf5aec222fed65b1667b3b439b9bc8ea3a2bf169db59c06c
P1,hin_wikipedia_2021_300K,hin,L20,68,http://hi.wikipedia.org/wiki/बेंजामिन_फ्रैंकलिन,4034df79c128779115fdfba004f1c55669a85d8fd4971bcd5e06a2dbf79aa997
P1,hin_wikipedia_2021_300K,hin,L20,69,http://hi.wikipedia.org/wiki/महात्मा_गांधी,fa1cf7304a3ecff2b5a00354350b75e6d22fcc99a686092cc1bf179c4758eec5
P1,hin_wikipedia_2021_300K,hin,L20,73,http://hi.wikipedia.org/wiki/मुथैया_मुरलीधरन,84cd27cbbd4c4b431e00ddb4321a134b99d44a8e3de285984b133f1a252288f4
P1,hin_wikipedia_2021_300K,hin,L20,76,http://hi.wikipedia.org/wiki/प्राचीन_मिस्र,a2b235699b8f1641d7232cc7e32d3a3ee7fea862a61805e15cad34623aa16bf7
P1,hin_wikipedia_2021_300K,hin,L20,79,http://hi.wikipedia.org/wiki/कोकेन,e01ce08bb1bbba9d4e7022bb80b6fa96da192080e7c94c1ec3ed4b03d52632fb
P1,hin_wikipedia_2021_300K,hin,L20,80,http://hi.wikipedia.org/wiki/जोकर_(चित्रकथा),fb07469428b00991ac7cfb2fa18d56c8e4b94fd2d7798d25decb67ad242d316b
P1,hin_wikipedia_2021_300K,hin,L20,82,http://hi.wikipedia.org/wiki/सामान्य_ज्ञान,7f38698c22e72d6fbff3925e6af4d660a76abd48476289fb5731dc9bf346e9e2
P1,hin_wikipedia_2021_300K,hin,L20,83,http://hi.wikipedia.org/wiki/श्री_विश्वकर्मा_पुराण,8118a5455622297ee84f4c75a24274a859953f555688fe64b068d13cc65e2fb5
P1,hin_wikipedia_2021_300K,hin,L20,85,http://hi.wikipedia.org/wiki/वृहद_भारत,5a30e399b7955600e0c4945cc74017730a5ea0c2eae98b7fae503c13b8f6ff14
P1,hin_wikipedia_2021_300K,hin,L20,86,http://hi.wikipedia.org/wiki/ईदगाह_(कहानी),4a56f77d891d8ea0b1a331f24df4af2fa16e97bb874320ce6d86eff70a614caa
P1,hin_wikipedia_2021_300K,hin,L20,87,http://hi.wikipedia.org/wiki/मिलानो,e77d1dcabe2313192d7bd3dd1fd45e5f6f88c1ca64b5fafb619714688fd11bf6
P1,hin_wikipedia_2021_300K,hin,L20,88,"http://hi.wikipedia.org/wiki/समान_रैंक,_समान_पेंशन",c944b390d153b0b1c23c5c6abf4352bc8c796c4b4ac3113b5cb6ff0de3797586
P1,hin_wikipedia_2021_300K,hin,L20,89,http://hi.wikipedia.org/wiki/मुक्केबाज़ी,3ffed08ed26b79eeea810d6e12176fe742e1f1f0acc2ba32ea8a4eb1c5625ac1
P1,hin_wikipedia_2021_300K,hin,L20,90,http://hi.wikipedia.org/wiki/अर्नोल्ड_श्वार्ज़नेगर,26418cd6344864cb1086116e48794ee4a687ed4e2a9db9c9eb78f2bce6f50a11
P1,hin_wikipedia_2021_300K,hin,L20,91,http://hi.wikipedia.org/wiki/कु_क्लुल्स_क्लान,3a75549ef6b3623e74882521eddae5a01ed555442a0c873f373f0e772edfbf58
P1,hin_wikipedia_2021_300K,hin,L20,92,http://hi.wikipedia.org/wiki/पृथ्वी_का_इतिहास,f90850aae1f902d0cfd7fe2b7eab6998921029de4858c54deb86be0635745330
P1,hin_wikipedia_2021_300K,hin,L20,93,http://hi.wikipedia.org/wiki/कोच्चि,0a399ad540d8fcbdbaf7b9b3cc694a9be7aa1faab673afb4cb9181f5a2413d27
P1,hin_wikipedia_2021_300K,hin,L20,95,http://hi.wikipedia.org/wiki/इंग्लैंड_के_हेनरी_अष्टम,069861971fff522b4031dd8f54f0687085c06dccf4ef32d1fd2bdcb38657d09d
P1,hin_wikipedia_2021_300K,hin,L20,97,http://hi.wikipedia.org/wiki/हल्क_होगन,25415ae0a6bd7df2b967a21b61f036e799250f715b6ccad66cfc93b705b4c392
P1,hin_wikipedia_2021_300K,hin,L20,98,http://hi.wikipedia.org/wiki/मंगल_ग्रह,bb7c38c4970565bc7ac9f99e6bc7609bdd8d18c16de8cee94c99d1a1396f9ba6
P1,hin_wikipedia_2021_300K,hin,L20,100,http://hi.wikipedia.org/wiki/भारतीय_राष्ट्रवाद,8e4785601113c57d5a462a6162aebee898a3c1a210701a406dface3945a5c29d
P1,hin_wikipedia_2021_300K,hin,L20,101,http://hi.wikipedia.org/wiki/तस्मानियाई_डैविल,890bd35c4b47c4d41cc4325db30476e7b0c3d17a353dc9de37a95fea2b92d1ba
P1,hin_wikipedia_2021_300K,hin,L20,103,http://hi.wikipedia.org/wiki/भारतीय_संसद,dae0ea56acfd81f0fe7b8f16e0c20efeb09526de410032c7da4f29975e2ff3e5
P1,hin_wikipedia_2021_300K,hin,L20,104,http://hi.wikipedia.org/wiki/किस_(बैंड),93b093d5e9d537a9e769561afea6da739ea163fde66fc3c4da052be0c4de879e
P1,hin_wikipedia_2021_300K,hin,L20,106,http://hi.wikipedia.org/wiki/हर्बलिज्म_(जड़ी-बूटी_चिकित्सा),e73bebceae071b4d42bae95f1d1f758c02924829538a6ee135578a7a96fdd9bb
P1,hin_wikipedia_2021_300K,hin,L20,107,"http://hi.wikipedia.org/wiki/मिल्वौकी,_विस्कॉन्सिन",46ec06f8003d5ba1d7dfc3ba7135127c3c7ff3c0af62dd931d23159521b1b1bb
P1,hin_wikipedia_2021_300K,hin,L20,108,http://hi.wikipedia.org/wiki/हीरोज़_(टी_वी_शृंखला),86cf187c823e73ff23f84b0e2568f1cdcdca4748a7616a88cfe846c42abf2271
P1,hin_wikipedia_2021_300K,hin,L20,110,http://hi.wikipedia.org/wiki/द्वितीय_विश्व_युद्ध_के_दौरान_भारतीय_सेना,61078aa533415c2a5e3c632c3a53a726bd5a487978b84540381231a164a2fcfb
P1,hin_wikipedia_2021_300K,hin,L20,111,http://hi.wikipedia.org/wiki/11_सितम्बर_2001_के_हमले,2a96b5d7083a8b854d0f0694b30d08cf3f1e09ab4bebfd6ea844d0e750cbd968
P1,hin_wikipedia_2021_300K,hin,L20,112,http://hi.wikipedia.org/wiki/विक्रमोर्वशीयम्,55fad3df3bfd23121d085b3abd04d6a61d82fd9480812fab654a6f4771dd28e2
P1,hin_wikipedia_2021_300K,hin,L20,113,http://hi.wikipedia.org/wiki/सत्य_नारायण_व्रत_कथा,70f3963a0aa2cdfee695f3ac384da2af06cd1b652fbd13c618f4a481bd8ce80f
P1,hin_wikipedia_2021_300K,hin,L20,114,http://hi.wikipedia.org/wiki/चण्डीगढ़,015d0c4c1edd54549c01969a9763a412b521513c0e7ee327de30bbfc59c579d7
